Date,Open,High,Low,Close,Volume
2021-02-24,201.3455810546875,202.0196228027344,198.8419952392578,201.10484313964844,13667471
2021-02-25,201.73074340820312,203.36770629882807,201.05670166015625,201.3937225341797,26953713
2021-02-26,199.56417846679688,200.286376953125,195.47178649902344,196.29026794433597,45101885
2021-03-01,197.8309326171875,200.04563903808597,196.48284912109372,199.22715759277344,16850430
2021-03-02,199.32345581054688,202.98252868652344,198.8419952392578,202.11590576171875,26590262
2021-03-03,204.13803100585935,204.13803100585935,201.05670166015625,202.1640625,21648963
2021-03-04,201.05670166015625,203.4639892578125,199.9011993408203,201.9233245849609,25858155
2021-03-05,200.286376953125,202.2122039794922,199.5160369873047,200.81597900390625,17990773
2021-03-08,201.9233245849609,202.98252868652344,199.99749755859372,200.286376953125,23874105
2021-03-09,200.9604034423828,201.97146606445312,197.15689086914065,200.09378051757807,23463213
2021-03-10,201.3455810546875,201.44186401367188,198.1679534912109,198.8419952392578,20358192
2021-03-12,200.286376953125,200.286376953125,195.9532470703125,197.5902099609375,31973696
2021-03-15,198.2161102294922,198.36053466796875,194.12371826171875,197.8309326171875,42699297
2021-03-16,198.74571228027344,201.1529998779297,197.34947204589844,200.14193725585935,50641203
2021-03-17,204.3306121826172,205.9675750732422,200.81597900390625,202.7899475097656,81604999
2021-03-18,205.1009521484375,210.9747314453125,204.04173278808597,209.57850646972656,95536034
2021-03-19,210.87843322753903,217.7632751464844,207.55638122558597,214.68194580078125,139352860
2021-03-22,215.0189666748047,218.00401306152344,213.2857208251953,217.6188507080078,47823778
2021-03-23,216.6559295654297,219.64096069335935,213.0931396484375,213.9597625732422,43165463
2021-03-24,212.8042755126953,214.5375213623047,207.2675018310547,207.9415435791016,28672557
2021-03-25,207.1712188720703,207.9415435791016,201.2974395751953,203.75286865234372,42248040
2021-03-26,206.3045959472656,206.49717712402344,202.5492248535156,203.07882690429688,27083832
2021-03-30,205.3416748046875,207.0267791748047,202.5973663330078,206.5934600830078,28862387
2021-03-31,206.1120147705078,211.1673126220703,204.81207275390625,210.39698791503903,37890481
2021-04-01,211.8413543701172,212.41909790039065,209.24148559570312,211.88949584960935,30182056
2021-04-05,209.5303497314453,211.8413543701172,202.69366455078125,204.66763305664065,32586507
2021-04-06,205.87127685546875,206.9786376953125,202.3566436767578,204.7639312744141,26663018
2021-04-07,204.81207275390625,207.2193603515625,204.57135009765625,205.87127685546875,15790468
2021-04-08,206.88233947753903,208.0859832763672,204.95651245117188,205.3416748046875,14660557
2021-04-09,205.82313537597656,207.9415435791016,204.66763305664065,205.19723510742188,16994483
2021-04-12,202.2122039794922,203.17510986328125,197.3976287841797,197.68649291992188,35840817
2021-04-13,199.32345581054688,201.9233245849609,198.36053466796875,200.9604034423828,21027436
2021-04-15,201.2492828369141,202.6455078125,198.36053466796875,199.0345764160156,18205903
2021-04-16,200.286376953125,201.49002075195312,198.8419952392578,200.23822021484372,13824608
2021-04-19,197.3976287841797,198.4568328857422,196.1939849853516,197.97537231445312,16400507
2021-04-20,198.55311584472656,199.32345581054688,194.99034118652344,196.00140380859372,22187707
2021-04-22,194.5088806152344,198.6494140625,193.11265563964844,198.2642517089844,24030915
2021-04-23,196.67544555664065,199.32345581054688,196.67544555664065,197.73464965820312,20381213
2021-04-26,198.1679534912109,199.08273315429688,197.10874938964844,197.68649291992188,20652091
2021-04-27,197.68649291992188,199.2753143310547,197.44577026367188,197.7827911376953,11885588
2021-04-28,198.36053466796875,198.8419952392578,197.68649291992188,197.87908935546875,13197445
2021-04-29,199.4197540283203,199.85305786132807,196.48284912109372,196.7235870361328,13601150
2021-04-30,196.3384246826172,198.07167053222656,194.5088806152344,195.0866241455078,17130954
2021-05-03,193.7385406494141,194.36444091796875,192.5830535888672,193.4978179931641,21405441
2021-05-04,193.7385406494141,194.8459014892578,191.7164306640625,192.1978759765625,18962501
2021-05-05,193.97927856445312,194.5088806152344,192.10159301757807,193.9311370849609,14396547
2021-05-06,194.7977600097656,198.31239318847656,194.60516357421875,195.23106384277344,14872429
2021-05-07,195.42364501953125,198.7938537597656,195.42364501953125,197.73464965820312,20213092
2021-05-10,199.4678955078125,199.7567596435547,197.3976287841797,197.9272308349609,16922951
2021-05-11,196.3384246826172,198.8419952392578,196.1939849853516,196.4347076416016,14277000
2021-05-12,196.3384246826172,197.6383514404297,195.32736206054688,195.7125244140625,17174525
2021-05-14,197.3976287841797,205.2935333251953,196.4347076416016,204.37875366210935,64021335
2021-05-17,208.7600250244141,208.95260620117188,203.80101013183597,204.7157745361328,39465392
2021-05-18,206.16015625,206.64161682128903,201.87518310546875,202.2603454589844,31653409
2021-05-19,202.2603454589844,203.56028747558597,199.85305786132807,200.04563903808597,25345241
2021-05-20,200.7196807861328,201.5381622314453,199.13087463378903,199.32345581054688,21688686
2021-05-21,199.9011993408203,202.06776428222656,199.7086181640625,201.2974395751953,23509878
2021-05-24,201.73074340820312,204.1861724853516,200.04563903808597,203.6565704345703,29977506
2021-05-25,205.1009521484375,205.48611450195312,202.4529266357422,203.07882690429688,26310600
2021-05-26,203.9454498291016,204.57135009765625,202.50108337402344,202.7899475097656,18253046
2021-05-27,203.17510986328125,206.2082977294922,202.50108337402344,203.31954956054688,49385674
2021-05-28,204.61949157714844,205.5823974609375,203.7047271728516,205.0046539306641,26583388
2021-05-31,207.0267791748047,209.81922912597656,206.4490203857422,208.56744384765625,75852502
2021-06-01,209.91552734375,211.26361083984372,206.3045959472656,207.2675018310547,40247686
2021-06-02,202.69366455078125,204.57135009765625,200.86412048339844,201.2492828369141,100377464
2021-06-03,202.93438720703125,202.93438720703125,200.9604034423828,201.2974395751953,48454441
2021-06-04,201.73074340820312,201.9233245849609,200.286376953125,201.0085601806641,31286264
2021-06-07,202.5973663330078,204.523193359375,202.40478515625,203.60842895507807,32643869
2021-06-08,204.3306121826172,206.3045959472656,203.36770629882807,205.72683715820312,22080199
2021-06-09,206.06385803222656,206.7860412597656,203.6565704345703,204.61949157714844,25846432
2021-06-10,200.9604034423828,203.56028747558597,199.80491638183597,201.5381622314453,31902690
2021-06-11,202.50108337402344,202.6455078125,200.04563903808597,200.1900787353516,22249404
2021-06-14,200.23822021484372,200.7196807861328,197.5902099609375,199.61233520507807,18358717
2021-06-15,199.85305786132807,200.67153930664065,199.32345581054688,199.37159729003903,15426377
2021-06-16,199.37159729003903,201.5863037109375,199.37159729003903,200.14193725585935,20878518
2021-06-17,199.2753143310547,200.286376953125,197.3976287841797,198.0235137939453,22304032
2021-06-18,198.36053466796875,198.7938537597656,194.99034118652344,196.9643096923828,24475206
2021-06-21,195.56808471679688,198.36053466796875,194.89404296875,196.86802673339844,19809308
2021-06-22,198.4568328857422,198.6012725830078,196.771728515625,197.4939117431641,18737552
2021-06-23,198.0235137939453,198.2161102294922,196.04954528808597,196.38656616210935,13059519
2021-06-24,196.86802673339844,197.06060791015625,195.0384826660156,195.7125244140625,23299321
2021-06-25,196.4347076416016,197.97537231445312,196.1939849853516,197.44577026367188,14411660
2021-06-28,198.2642517089844,198.2642517089844,195.80880737304688,196.04954528808597,15190488
2021-06-29,196.04954528808597,197.68649291992188,195.61622619628903,195.7606658935547,13839294
2021-06-30,196.7235870361328,196.8198699951172,195.0384826660156,195.18292236328125,16556397
2021-07-01,195.37550354003903,196.24212646484372,194.6533203125,195.47178649902344,10583793
2021-07-02,195.7606658935547,196.1458282470703,194.7496032714844,194.89404296875,13187847
2021-07-05,195.47178649902344,196.531005859375,195.18292236328125,196.09768676757807,10642939
2021-07-06,195.7125244140625,196.24212646484372,194.7496032714844,194.99034118652344,11515716
