Date,Open,High,Low,Close,Volume
2021-02-24,377.8200073242188,384.7999877929688,370.4100036621094,382.239990234375,19107080
2021-02-25,385.3999938964844,393.0400085449219,377.510009765625,379.1000061035156,28112580
2021-02-26,373.7999877929688,373.7999877929688,354.6000061035156,356.07000732421875,42000480
2021-03-01,362.2000122070313,370.9800109863281,360.2799987792969,369.0799865722656,16300220
2021-03-02,369.0,373.6799926757813,364.0199890136719,368.9299926757813,19185745
2021-03-03,371.0,381.75,370.239990234375,379.8999938964844,14378090
2021-03-04,372.7799987792969,382.0799865722656,370.0,379.5400085449219,20112570
2021-03-05,375.1000061035156,385.6600036621094,373.6000061035156,384.5,27039930
2021-03-08,384.0,389.5700073242188,378.6600036621094,383.1700134277344,23490050
2021-03-09,383.55999755859375,398.2000122070313,383.55999755859375,395.7900085449219,39591725
2021-03-10,396.6499938964844,399.8699951171875,391.4400024414063,392.7900085449219,13807350
2021-03-12,395.7999877929688,396.0,382.3999938964844,387.0299987792969,13101325
2021-03-15,388.7999877929688,388.7999877929688,378.6199951171875,383.7300109863281,13217765
2021-03-16,385.0199890136719,388.3399963378906,380.0,380.6400146484375,13846120
2021-03-17,380.6400146484375,383.5400085449219,372.2000122070313,373.6700134277344,13474970
2021-03-18,376.2000122070313,378.5799865722656,365.0199890136719,366.0799865722656,10987875
2021-03-19,363.6900024414063,374.3999938964844,362.80999755859375,366.8299865722656,24015080
2021-03-22,366.6000061035156,369.989990234375,361.0,364.5299987792969,12170485
2021-03-23,368.7999877929688,368.7999877929688,359.7699890136719,362.5299987792969,21254280
2021-03-24,360.0,361.0,354.6700134277344,356.489990234375,15230805
2021-03-25,358.5799865722656,359.760009765625,349.0,352.5799865722656,20565065
2021-03-26,357.0,358.4800109863281,352.54998779296875,354.2099914550781,16553785
2021-03-30,356.4200134277344,360.3900146484375,355.0,356.25,27877620
2021-03-31,355.760009765625,355.79998779296875,348.5199890136719,350.6000061035156,18991915
2021-04-01,354.0,362.6499938964844,350.1300048828125,360.9100036621094,19013260
2021-04-05,357.2200012207031,359.9200134277344,346.8800048828125,351.8399963378906,12241205
2021-04-06,355.20001220703125,356.2900085449219,345.739990234375,353.6600036621094,14365225
2021-04-07,353.2099914550781,362.1400146484375,349.1199951171875,358.3999938964844,15790710
2021-04-08,359.20001220703125,364.739990234375,355.739990234375,356.6499938964844,14451450
2021-04-09,354.0,361.2900085449219,348.82000732421875,359.8500061035156,15696920
2021-04-12,351.45001220703125,353.6000061035156,344.6600036621094,348.5,16641680
2021-04-13,349.1600036621094,357.2099914550781,344.69000244140625,355.1700134277344,15593710
2021-04-15,360.0,361.8999938964844,350.5199890136719,354.6499938964844,17734430
2021-04-16,354.79998779296875,357.6300048828125,352.010009765625,352.82000732421875,14561395
2021-04-19,344.0,344.0,335.0,340.1499938964844,19327115
2021-04-20,345.0,346.7200012207031,336.8699951171875,339.5400085449219,16585040
2021-04-22,337.95001220703125,347.95001220703125,333.8399963378906,347.2099914550781,17952220
2021-04-23,346.7799987792969,351.2699890136719,344.04998779296875,346.8399963378906,9467250
2021-04-26,348.0,356.6000061035156,346.6600036621094,351.92999267578125,16265310
2021-04-27,350.0,352.5199890136719,344.9100036621094,350.0599975585937,22666800
2021-04-28,352.5,364.7999877929688,350.79998779296875,362.2900085449219,20872995
2021-04-29,365.0199890136719,369.0899963378906,356.1099853515625,361.0,19800475
2021-04-30,356.0,360.3999938964844,347.8900146484375,349.760009765625,13108915
2021-05-03,347.0,351.79998779296875,337.0,345.0899963378906,27969345
2021-05-04,350.20001220703125,352.79998779296875,345.0599975585937,346.5299987792969,21275755
2021-05-05,348.20001220703125,355.6000061035156,344.3800048828125,354.1499938964844,12058215
2021-05-06,356.3399963378906,358.739990234375,352.6400146484375,357.6499938964844,11901275
2021-05-07,359.20001220703125,362.6000061035156,354.70001220703125,356.07000732421875,8053650
2021-05-10,361.7999877929688,362.6499938964844,358.1199951171875,361.8699951171875,6662450
2021-05-11,355.32000732421875,358.8800048828125,350.6499938964844,351.0899963378906,14779880
2021-05-12,350.79998779296875,350.79998779296875,343.1099853515625,343.7699890136719,15909150
2021-05-14,345.7799987792969,345.7799987792969,340.2200012207031,341.3299865722656,14689460
2021-05-17,343.3999938964844,351.0,342.0,348.8299865722656,21057205
2021-05-18,353.6000061035156,354.19000244140625,350.0199890136719,351.0199890136719,23292070
2021-05-19,349.5899963378906,350.07000732421875,345.489990234375,346.1099853515625,11860210
2021-05-20,346.3999938964844,347.3999938964844,341.0199890136719,341.6400146484375,12990190
2021-05-21,343.1000061035156,352.8900146484375,343.1000061035156,351.5299987792969,21465560
2021-05-24,352.7300109863281,355.7799987792969,348.3999938964844,351.3999938964844,18069535
2021-05-25,354.0799865722656,354.7799987792969,347.6000061035156,350.1000061035156,11008125
2021-05-26,352.010009765625,352.3599853515625,347.3800048828125,348.1300048828125,14225500
2021-05-27,348.0,356.69000244140625,345.1400146484375,355.45001220703125,26699940
2021-05-28,357.20001220703125,362.6000061035156,355.6499938964844,360.1499938964844,16235045
2021-05-31,359.79998779296875,362.3599853515625,357.0,361.5400085449219,11554045
2021-06-01,363.0,364.7999877929688,357.6000061035156,359.3999938964844,11449080
2021-06-02,358.6000061035156,358.6000061035156,354.0,356.6199951171875,15494245
2021-06-03,358.0,365.5899963378906,358.0,362.8399963378906,17220655
2021-06-04,364.0,364.1900024414063,359.3999938964844,362.239990234375,7543530
2021-06-07,365.0,365.0,361.3999938964844,362.9800109863281,5480695
2021-06-08,363.0,363.2999877929688,357.57000732421875,358.7099914550781,6655155
2021-06-09,357.9800109863281,362.3999938964844,355.0,356.5799865722656,10188570
2021-06-10,357.5400085449219,360.6000061035156,355.20001220703125,359.9100036621094,9272445
2021-06-11,361.7999877929688,362.0,357.6000061035156,358.8699951171875,8109640
2021-06-14,357.9800109863281,357.9800109863281,351.8999938964844,353.6099853515625,12715010
2021-06-15,355.1600036621094,356.8299865722656,353.20001220703125,354.17999267578125,8679120
2021-06-16,354.1700134277344,356.19000244140625,350.6000061035156,352.1199951171875,14227715
2021-06-17,349.45001220703125,354.3599853515625,347.20001220703125,353.2099914550781,12891210
2021-06-18,354.989990234375,355.3299865722656,346.6499938964844,352.0899963378906,13393945
2021-06-21,348.0,355.44000244140625,346.260009765625,354.4100036621094,6396605
2021-06-22,356.0,357.0,350.79998779296875,351.4200134277344,7858715
2021-06-23,352.79998779296875,352.79998779296875,345.45001220703125,347.3399963378906,38011745
2021-06-24,347.0,348.5799865722656,345.44000244140625,347.5799865722656,17976965
2021-06-25,347.0,350.79998779296875,344.17999267578125,347.0,47888225
2021-06-28,347.0,349.6000061035156,344.44000244140625,346.6099853515625,17502535
2021-06-29,347.5599975585937,347.6000061035156,340.3999938964844,341.1700134277344,51973310
