Date,Open,High,Low,Close,Volume
2021-02-24,3015.0,3120.0,3000.050048828125,3059.64990234375,1088420
2021-02-25,3101.0,3139.949951171875,3057.89990234375,3091.35009765625,819639
2021-02-26,3070.0,3173.949951171875,3020.64990234375,3058.64990234375,2103433
2021-03-01,3039.050048828125,3098.0,3007.550048828125,3081.14990234375,678218
2021-03-02,3105.5,3152.0,3067.39990234375,3087.300048828125,944553
2021-03-03,3115.10009765625,3119.5,3049.39990234375,3057.0,536623
2021-03-04,3058.0,3081.300048828125,3017.0,3042.10009765625,687383
2021-03-05,3000.0,3017.75,2870.0,2879.5,1486110
2021-03-08,2901.0,2935.85009765625,2846.75,2866.60009765625,952087
2021-03-09,2870.5,2926.949951171875,2826.699951171875,2886.10009765625,883183
2021-03-10,2910.0,2924.949951171875,2880.75,2904.10009765625,432551
2021-03-12,2931.10009765625,3031.0,2927.5,2976.35009765625,1512021
2021-03-15,2998.0,3025.0,2915.0,2996.60009765625,918701
2021-03-16,3002.0,3080.0,2990.800048828125,3073.25,1081398
2021-03-17,3080.0,3082.300048828125,2970.0,2997.39990234375,740599
2021-03-18,3026.0,3065.0,2922.0,2958.699951171875,789785
2021-03-19,2954.0,2982.85009765625,2887.25,2934.60009765625,2288304
2021-03-22,2913.0,2944.25,2875.0,2905.10009765625,488626
2021-03-23,2917.89990234375,2967.800048828125,2896.85009765625,2946.75,630061
2021-03-24,2957.85009765625,2976.85009765625,2904.050048828125,2919.60009765625,627981
2021-03-25,2927.0,2993.0,2787.5,2809.35009765625,1001626
2021-03-26,2840.0,2905.0,2819.0,2851.699951171875,918204
2021-03-30,2902.5,2970.89990234375,2875.0,2925.60009765625,1420415
2021-03-31,2901.0,2927.949951171875,2882.050048828125,2902.64990234375,665173
2021-04-01,2886.35009765625,2913.949951171875,2843.39990234375,2894.050048828125,842489
2021-04-05,2922.0,3015.0,2886.0,2919.5,1241115
2021-04-06,2939.0,3015.0,2927.199951171875,2983.550048828125,1015604
2021-04-07,2999.0,3115.0,2998.75,3097.800048828125,1240450
2021-04-08,3134.800048828125,3144.199951171875,3089.39990234375,3114.60009765625,800699
2021-04-09,3147.5,3164.14990234375,3105.89990234375,3132.14990234375,934037
2021-04-12,3119.0,3119.0,2979.050048828125,3004.75,961549
2021-04-13,3032.35009765625,3061.89990234375,2951.0,2980.75,544916
2021-04-15,3037.0,3038.949951171875,2902.300048828125,2993.5,692875
2021-04-16,2999.75,3073.0,2994.0,3061.0,622872
2021-04-19,3038.0,3243.14990234375,3005.64990234375,3157.39990234375,3552506
2021-04-20,3210.0,3309.0,3181.75,3269.64990234375,2575420
2021-04-22,3269.0,3334.10009765625,3217.25,3228.949951171875,1307224
2021-04-23,3258.0,3299.0,3171.0,3200.050048828125,1030125
2021-04-26,3230.35009765625,3253.0,3152.0,3174.64990234375,557667
2021-04-27,3200.0,3205.0,3157.800048828125,3191.050048828125,505348
2021-04-28,3210.0,3249.0,3182.60009765625,3199.25,575824
2021-04-29,3199.25,3260.0,3199.25,3238.89990234375,589707
2021-04-30,3256.0,3310.0,3182.800048828125,3197.5,906562
2021-05-03,3208.800048828125,3221.800048828125,3140.0,3204.300048828125,728281
2021-05-04,3233.14990234375,3243.25,3166.39990234375,3181.25,581864
2021-05-05,3199.800048828125,3357.0,3176.14990234375,3332.89990234375,1679977
2021-05-06,3357.85009765625,3385.89990234375,3300.699951171875,3347.14990234375,1124908
2021-05-07,3347.14990234375,3397.0,3302.0,3310.85009765625,774478
2021-05-10,3315.0,3342.60009765625,3261.60009765625,3323.699951171875,627199
2021-05-11,3315.0,3315.0,3245.25,3258.199951171875,670759
2021-05-12,3274.89990234375,3274.89990234375,3185.60009765625,3196.75,703372
2021-05-14,3200.0,3211.75,3095.35009765625,3140.949951171875,842794
2021-05-17,3147.0,3189.949951171875,3115.10009765625,3152.35009765625,847722
2021-05-18,3174.0,3188.449951171875,3140.0,3163.5,639445
2021-05-19,3180.199951171875,3236.10009765625,3161.699951171875,3229.699951171875,711069
2021-05-20,3245.89990234375,3272.75,3214.0,3219.949951171875,752076
